SUMLEV,COUNTY,PLACE,TRACT,BLOCK,UA,UATYPE,ZCTA,SDELM,SDSEC,SDUNI,POP100,HU100,INTPTLAT,INTPTLON,tot_pop,one_race,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,two_races,three_races,four_races,five_races,six_races
140,029,,120302,,,,,,,,4371,2041,29.4818167,-98.4711716,4371,3798,3572,27,6,63,0,130,573,4,0,0,0
140,029,,120401,,,,,,,,2595,1315,29.4752163,-98.4394574,2595,2182,1879,82,22,61,5,133,413,0,7,1,0
140,029,,120402,,,,,,,,3365,1241,29.4766443,-98.4510467,3365,3011,2874,7,11,55,0,64,354,0,2,1,0
140,029,,120502,,,,,,,,5395,2104,29.5045334,-98.407621,5395,4325,2026,825,61,164,8,1241,1070,1,1,1,0
140,029,,120503,,,,,,,,3351,1608,29.4902303,-98.4250679,3351,2672,1381,501,27,140,3,620,679,1,2,0,0
140,029,,120504,,,,,,,,4876,2108,29.4802095,-98.4092998,4876,3783,2188,520,71,153,16,835,1093,0,3,0,0
140,029,,120601,,,,,,,,2719,1618,29.4904654,-98.4370039,2719,2175,1330,333,44,97,12,359,544,1,9,0,0
140,029,,120602,,,,,,,,3927,2148,29.4901762,-98.4507247,3927,3172,2625,153,26,134,0,234,755,0,3,1,0
140,029,,120701,,,,,,,,5622,2895,29.5128694,-98.4694577,5622,4222,2979,204,82,201,2,754,1400,4,4,0,0
140,029,,120702,,,,,,,,4699,2937,29.5023634,-98.4721164,4699,3836,3211,171,18,169,5,262,863,0,5,0,0
140,029,,120800,,,,,,,,7074,3281,29.505174,-98.446265,7074,5895,5225,185,39,151,5,290,1179,0,9,0,0
140,029,,120901,,,,,,,,2079,1048,29.5220154,-98.43737,2079,1616,1166,144,19,75,2,210,463,3,1,0,0
140,029,,120902,,,,,,,,6928,3708,29.505063,-98.42485,6928,5758,3442,1055,64,256,20,921,1170,0,9,0,0
140,029,,121000,,,,,,,,6926,3075,29.5322204,-98.4454653,6926,5091,3383,503,69,144,12,980,1835,2,4,0,0
140,029,,121110,,,,,,,,5175,2105,29.5839096,-98.4146871,5175,3835,2895,282,33,106,10,509,1340,0,1,0,0
140,029,,121111,,,,,,,,6739,2622,29.5676254,-98.3987467,6739,4993,3311,450,68,126,18,1020,1746,5,1,0,0
140,029,,121112,,,,,,,,3995,2044,29.5506479,-98.4207674,3995,3165,2121,442,38,117,12,435,830,0,3,0,0
140,029,,121115,,,,,,,,5100,2318,29.5755848,-98.4529264,5100,4067,3420,198,41,102,2,304,1033,0,6,0,0
140,029,,121116,,,,,,,,4845,2451,29.5836611,-98.4651552,4845,3732,2965,183,51,80,7,446,1113,0,3,0,0
140,029,,121117,,,,,,,,4482,2124,29.595707,-98.4622931,4482,3448,2639,272,28,128,17,364,1034,2,5,1,0
140,029,,121118,,,,,,,,5688,2571,29.5964191,-98.4439245,5688,4577,3484,390,53,188,12,450,1111,0,1,3,0
140,029,,121119,,,,,,,,5325,2423,29.5603056,-98.4519095,5325,4028,2989,311,50,142,10,526,1297,0,0,0,0
140,029,,121120,,,,,,,,5039,2130,29.5575482,-98.4372455,5039,3806,2828,215,71,139,5,548,1233,0,6,0,0
140,029,,121121,,,,,,,,2843,1101,29.5889924,-98.4322372,2843,2254,1964,95,13,58,2,122,589,0,1,2,0
140,029,,121122,,,,,,,,5165,2014,29.5751076,-98.4263308,5165,3892,3140,217,67,113,6,349,1273,0,5,0,0
140,029,,121123,,,,,,,,4528,2414,29.5677653,-98.4725428,4528,3547,2636,307,59,145,15,385,981,2,0,1,0
140,029,,121124,,,,,,,,2664,1206,29.5675276,-98.4644949,2664,2105,1809,52,22,65,9,148,559,0,2,1,0
140,029,,121203,,,,,,,,4769,2135,29.5259958,-98.4004284,4769,3718,2081,444,83,76,11,1023,1051,0,2,0,0
140,029,,121204,,,,,,,,8569,4515,29.5294446,-98.4201274,8569,6850,3528,1815,101,143,19,1244,1719,6,3,4,0
140,029,,121205,,,,,,,,3603,1614,29.5402233,-98.407621700000007,3603,2795,1533,566,53,65,8,570,808,8,2,0,0
140,029,,121206,,,,,,,,7226,2741,29.5538361,-98.391607,7226,5139,3407,424,97,87,11,1113,2087,1,3,0,0
140,029,,121300,,,,,,,,6483,2695,29.5196989,-98.3839956,6483,5067,3359,709,47,203,10,739,1416,0,4,0,0
140,029,,121402,,,,,,,,9534,3018,29.493243,-98.367592,9534,7172,2943,1594,166,589,32,1848,2362,5,4,1,0
140,029,,121403,,,,,,,,5419,2253,29.5033956,-98.3839005,5419,4360,1797,1256,48,362,18,879,1059,1,1,1,0
140,029,,121404,,,,,,,,5145,2237,29.4788025,-98.3925101,5145,3944,1499,1219,69,131,5,1021,1201,1,3,3,0
140,029,,121501,,,,,,,,9828,3656,29.5401425,-98.3496953,9828,7586,4411,1529,93,549,34,970,2242,3,12,3,0
140,029,,121504,,,,,,,,8233,3299,29.5296986,-98.3625187,8233,6500,3520,1388,77,416,30,1069,1733,2,10,0,0
140,029,,121505,,,,,,,,5372,1961,29.5231183,-98.3287891,5372,4112,2502,578,59,148,38,787,1260,0,0,0,0
140,029,,121506,,,,,,,,5795,2265,29.5140381,-98.3453004,5795,4610,2539,905,92,109,10,955,1185,0,12,0,0
140,029,,121507,,,,,,,,5413,2013,29.5133523,-98.3577773,5413,4087,2249,847,59,125,14,793,1326,1,3,5,0
140,029,,121508,,,,,,,,5312,1858,29.5064099,-98.3583017,5312,4271,2033,1153,65,97,31,892,1041,0,8,0,0
140,029,,121601,,,,,,,,4694,2320,29.5465067,-98.302224,4694,3650,2323,493,78,166,13,577,1044,0,4,1,0
140,029,,121604,,,,,,,,9768,3526,29.5299609,-98.3136329,9768,7566,4330,1605,109,354,79,1089,2202,4,12,0,0
140,029,,121605,,,,,,,,2161,1095,29.5450746,-98.3301548,2161,1688,1246,171,20,43,5,203,473,0,2,0,0
140,029,,121606,,,,,,,,5210,2431,29.556471,-98.3365299,5210,4009,2624,628,37,170,34,516,1201,2,6,3,0
140,029,,121701,,,,,,,,3885,1738,29.5561412,-98.2899064,3885,2998,2253,214,43,94,9,385,887,0,10,2,0
140,029,,121702,,,,,,,,7093,2958,29.5691658,-98.3147824,7093,5665,4126,610,69,264,40,556,1428,2,2,0,0
140,029,,121802,,,,,,,,10663,3733,29.571575,-98.3539705,10663,8040,4725,1144,160,466,34,1511,2623,0,12,0,0
140,029,,121803,,,,,,,,4776,1806,29.554509,-98.3657499,4776,3646,2234,458,48,75,16,815,1130,0,0,0,0
140,029,,121804,,,,,,,,6844,2782,29.5670519,-98.3757437,6844,5146,3114,835,54,125,15,1003,1698,5,0,0,0
140,029,,121808,,,,,,,,3132,1121,29.5843036,-98.3897143,3132,2410,1645,218,29,140,6,372,722,0,4,2,0
140,029,,121809,,,,,,,,4942,1918,29.5780965,-98.3821413,4942,3772,2612,284,46,191,11,628,1170,2,3,0,0
140,029,,121810,,,,,,,,4322,1512,29.5917124,-98.4031624,4322,3171,2294,229,29,127,7,485,1151,0,0,1,0
140,029,,121811,,,,,,,,5543,1997,29.5948397,-98.3930616,5543,4172,2797,533,53,225,12,552,1371,0,1,0,0
140,029,,121812,,,,,,,,6136,2237,29.5902083,-98.3673202,6136,4578,3238,398,122,123,4,693,1558,0,9,0,0
140,029,,121813,,,,,,,,1745,649,29.5993927,-98.3733467,1745,1274,1009,76,22,24,2,141,471,0,4,0,0
140,029,,121903,,,,,,,,6040,2663,29.6212645,-98.4316515,6040,4713,3770,265,29,300,24,325,1327,3,5,0,0
140,029,,121904,,,,,,,,3925,1372,29.6371627,-98.4432638,3925,3058,2257,169,21,376,7,228,867,0,3,0,0
140,029,,121905,,,,,,,,7517,2987,29.6535643,-98.430274,7517,5979,4009,522,37,942,24,445,1538,2,7,0,0
140,029,,121906,,,,,,,,7183,3221,29.6137745,-98.4505324,7183,5705,4131,466,55,481,11,561,1478,3,14,0,0
140,029,,121908,,,,,,,,3410,1226,29.7060361,-98.398996,3410,2766,2320,120,18,119,2,187,644,0,0,1,0
140,029,,121909,,,,,,,,8859,3634,29.5903859,-98.3321236,8859,6965,4250,1186,82,497,42,908,1894,1,8,0,0
140,029,,121910,,,,,,,,8817,3064,29.6184796,-98.40456,8817,6759,4687,510,83,779,5,695,2058,0,7,1,0
140,029,,121911,,,,,,,,9375,2913,29.6749931,-98.4305637,9375,7349,5101,794,68,782,29,575,2026,0,2,1,0
140,029,,121912,,,,,,,,12296,4424,29.6516261,-98.379636,12296,9505,6232,1100,92,903,39,1139,2791,0,10,3,0
140,029,,130200,,,,,,,,1588,682,29.4158239,-98.4673756,1588,1112,459,188,23,18,0,424,476,3,2,0,0
140,029,,130300,,,,,,,,2945,1179,29.4072451,-98.4672471,2945,2246,957,347,50,5,4,883,699,1,8,0,0
140,029,,130401,,,,,,,,3725,1463,29.4080416,-98.4543969,3725,2599,1118,421,73,25,5,957,1126,2,0,1,0
140,029,,130402,,,,,,,,3879,1425,29.4055239,-98.4405754,3879,3069,1073,965,48,5,1,977,810,0,4,0,0
140,029,,130500,,,,,,,,4202,1669,29.4192226,-98.4521675,4202,3283,1155,1036,54,16,0,1022,919,4,5,0,0
140,029,,130600,,,,,,,,4585,1904,29.4303224,-98.4521996,4585,3701,1229,1215,64,19,7,1167,884,0,0,0,0
140,029,,130700,,,,,,,,2342,1026,29.4395119,-98.4512971,2342,1805,682,582,57,24,2,458,537,2,4,0,0
140,029,,130800,,,,,,,,5220,2149,29.432014,-98.4269439,5220,4292,792,2716,85,42,18,639,928,0,0,0,0
140,029,,130900,,,,,,,,5456,2133,29.4373402,-98.4086795,5456,4512,1345,2033,88,191,3,852,944,0,9,0,0
140,029,,131000,,,,,,,,5599,2235,29.4174106,-98.4069528,5599,4649,1334,2160,76,33,19,1027,950,0,4,0,0
140,029,,131100,,,,,,,,2500,931,29.4055968,-98.4268221,2500,2016,634,833,44,5,2,498,484,0,7,0,0
140,029,,131200,,,,,,,,3298,1327,29.3981151,-98.4172868,3298,2359,959,952,18,5,3,422,939,3,0,0,0
140,029,,131300,,,,,,,,5678,2239,29.3925287,-98.3976101,5678,4409,1925,1445,71,26,1,941,1269,0,1,1,0
140,029,,131401,,,,,,,,12055,3871,29.3722268,-98.3759345,12055,8673,4479,1874,185,146,31,1958,3382,0,10,0,0
140,029,,131402,,,,,,,,2964,1056,29.4058288,-98.3699513,2964,2232,956,646,30,22,3,575,732,0,2,0,1
140,029,,131503,,,,,,,,3169,1287,29.4643214,-98.3892136,3169,2490,1463,406,35,63,8,515,679,4,4,1,0
140,029,,131504,,,,,,,,4213,1556,29.4496619,-98.3911612,4213,3044,1502,653,59,60,10,760,1169,0,3,0,0
140,029,,131505,,,,,,,,5179,1797,29.473548,-98.369044,5179,3744,1290,1409,63,219,16,747,1435,0,5,0,0
140,029,,131506,,,,,,,,5953,1990,29.4346963,-98.3723584,5953,4543,1805,1475,66,122,14,1061,1410,0,5,0,0
140,029,,131507,,,,,,,,5998,1994,29.4632989,-98.3708009,5998,4498,1843,1084,87,91,6,1387,1500,3,2,1,0
140,029,,131601,,,,,,,,8623,2981,29.503171,-98.2557058,8623,6868,3741,2204,59,254,40,570,1755,1,13,1,0
140,029,,131606,,,,,,,,8086,2617,29.4918067,-98.3069428,8086,6353,2963,1894,77,231,41,1147,1733,0,7,0,0
140,029,,131608,,,,,,,,5956,2286,29.5124884,-98.3046249,5956,4816,2189,1771,52,207,37,560,1140,1,12,2,0
140,029,,131609,,,,,,,,8531,2962,29.5029018,-98.3284702,8531,6709,2918,2275,115,273,30,1098,1822,5,6,3,0
140,029,,131610,,,,,,,,5469,1790,29.4949003,-98.3180134,5469,4335,1896,1396,75,111,11,846,1134,2,5,0,0
140,029,,131612,,,,,,,,2306,789,29.464803,-98.321192,2306,1802,697,590,37,50,11,417,504,0,1,0,0
140,029,,131614,,,,,,,,5012,1696,29.4743147,-98.3409376,5012,3991,1490,1634,59,127,8,673,1021,3,11,0,0
140,029,,131615,,,,,,,,12439,4452,29.4694965,-98.3518021,12439,9743,3928,3412,112,420,85,1786,2696,6,6,0,0
140,029,,131616,,,,,,,,7517,2653,29.4842457,-98.3288887,7517,6058,2612,2017,108,265,5,1051,1459,0,6,0,0
140,029,,131700,,,,,,,,1282,353,29.529533,-98.2784252,1282,1112,794,205,12,49,12,40,170,0,2,0,0
140,029,,131801,,,,,,,,2732,1121,29.4309467,-98.1780971,2732,2331,2084,45,32,15,2,153,401,0,1,0,0
140,029,,131802,,,,,,,,7232,2819,29.4265417,-98.2824493,7232,5886,4169,622,75,50,4,966,1346,3,2,1,0
140,029,,140100,,,,,,,,1324,646,29.406368,-98.4787815,1324,971,535,39,44,3,2,348,353,0,0,0,0
140,029,,140200,,,,,,,,2405,1128,29.3962021,-98.4810684,2405,1722,1089,47,63,12,2,509,683,0,3,0,0
140,029,,140300,,,,,,,,2835,1313,29.3868816,-98.483546,2835,1942,1100,45,61,28,6,702,893,0,0,0,0
140,029,,140400,,,,,,,,3380,1395,29.3967395,-98.4673513,3380,2415,1413,53,53,13,3,880,965,1,8,0,0
140,029,,140500,,,,,,,,3682,1539,29.3964053,-98.4549963,3682,2594,1586,102,76,22,2,806,1088,2,9,0,0
140,029,,140600,,,,,,,,2526,909,29.3927381,-98.4435778,2526,1795,1028,125,70,15,0,557,731,0,0,0,0
140,029,,140700,,,,,,,,4571,2051,29.387522,-98.4609819,4571,3174,1879,232,75,22,0,966,1397,0,4,0,0
140,029,,140800,,,,,,,,4886,1866,29.3776566,-98.4696195,4886,3466,2002,59,96,13,10,1286,1420,1,1,0,0
140,029,,140900,,,,,,,,1916,739,29.3798119,-98.4548664,1916,1421,802,54,33,5,1,526,495,0,0,0,1
140,029,,141000,,,,,,,,3344,1390,29.3709842,-98.457346,3344,2539,1398,237,50,22,4,828,805,0,1,0,0
140,029,,141101,,,,,,,,4084,1669,29.3580352,-98.4555776,4084,3256,1876,425,50,24,1,880,828,0,6,0,0
140,029,,141102,,,,,,,,3612,1595,29.3626958,-98.445344,3612,2904,1588,370,63,17,3,863,708,0,0,0,0
140,029,,141200,,,,,,,,6685,2559,29.3802571,-98.4395548,6685,4789,2744,299,104,22,2,1618,1896,0,0,0,0
140,029,,141300,,,,,,,,6678,2597,29.3754769,-98.4136858,6678,4941,2519,1230,114,25,5,1048,1737,0,6,0,0
140,029,,141402,,,,,,,,6236,2035,29.3436408,-98.4193021,6236,4140,2297,308,72,127,5,1331,2096,1,5,0,0
140,029,,141403,,,,,,,,4773,2062,29.3586573,-98.4272773,4773,3649,2246,234,64,65,10,1030,1124,4,0,0,0
140,029,,141404,,,,,,,,4929,1918,29.3667835,-98.4257028,4929,3420,2107,249,71,22,7,964,1509,0,5,0,0
140,029,,141600,,,,,,,,4525,1400,29.3315404,-98.4391546,4525,2798,1576,78,97,36,0,1011,1727,0,2,0,0
140,029,,141700,,,,,,,,6440,2285,29.3250725,-98.3846828,6440,4490,3011,184,69,28,10,1188,1950,1,1,0,0
140,029,,141800,,,,,,,,4924,1801,29.2558402,-98.3627182,4924,3718,2443,54,53,21,1,1146,1206,0,0,0,2
140,029,,141900,,,,,,,,6234,2488,29.3289098,-98.3128977,6234,5066,4111,215,70,69,6,595,1168,2,7,0,0
140,029,,150100,,,,,,,,5016,2470,29.4044041,-98.5050283,5016,3192,1779,82,100,76,5,1150,1824,2,0,0,0
140,029,,150300,,,,,,,,3965,1867,29.3881982,-98.5016596,3965,2609,1467,52,52,4,1,1033,1356,2,3,0,0
140,029,,150400,,,,,,,,3814,1457,29.3879675,-98.5173562,3814,2586,1444,11,73,6,0,1052,1228,0,9,0,0
140,029,,150501,,,,,,,,4016,1400,29.3790793,-98.5256037,4016,2925,1436,40,81,18,1,1349,1091,0,4,0,0
140,029,,150502,,,,,,,,3734,1245,29.3717614,-98.5254764,3734,2620,1364,27,27,0,3,1199,1114,0,1,0,0
140,029,,150600,,,,,,,,4039,1503,29.3752865,-98.5104989,4039,2558,1408,30,50,9,0,1061,1481,0,4,0,0
140,029,,150700,,,,,,,,5601,2176,29.3750237,-98.4963653,5601,3568,2009,44,109,16,12,1378,2033,5,5,0,0
140,029,,150800,,,,,,,,3227,1308,29.3636646,-98.4770644,3227,2344,1470,143,48,26,3,654,883,0,1,0,0
140,029,,150900,,,,,,,,5933,2292,29.362427,-98.4932268,5933,3924,2319,43,84,22,3,1453,2009,3,4,1,0
140,029,,151000,,,,,,,,3204,1140,29.3625271,-98.5102428,3204,2177,1292,18,44,10,0,813,1027,0,6,0,0
140,029,,151100,,,,,,,,6450,2215,29.3620775,-98.5306827,6450,4699,2727,39,80,8,0,1845,1751,0,1,0,0
140,029,,151200,,,,,,,,10797,3537,29.3380619,-98.5437046,10797,7398,4423,206,139,64,8,2558,3399,0,3,2,0
140,029,,151301,,,,,,,,5599,1878,29.3471047,-98.525706,5599,3884,2238,70,56,15,1,1504,1715,0,0,2,0
140,029,,151302,,,,,,,,3275,1030,29.3290251,-98.5251025,3275,2246,1269,47,41,4,0,885,1029,0,0,0,0
140,029,,151400,,,,,,,,4487,1522,29.3491456,-98.5099698,4487,3041,1810,48,66,13,0,1104,1446,0,1,0,0
140,029,,151500,,,,,,,,2411,935,29.3525983,-98.4923256,2411,1794,1060,18,12,19,0,685,617,1,0,0,0
140,029,,151600,,,,,,,,7358,2716,29.3412032,-98.493781,7358,5120,3359,109,106,29,1,1516,2238,0,4,0,0
140,029,,151700,,,,,,,,7173,2397,29.3291186,-98.49995,7173,4876,2927,67,108,22,4,1748,2297,2,0,0,0
140,029,,151900,,,,,,,,8156,2871,29.2925232,-98.4710132,8156,5396,3274,222,124,80,6,1690,2760,2,2,0,0
140,029,,152000,,,,,,,,4314,1184,29.2845687,-98.5327496,4314,2964,1793,257,32,48,3,831,1350,1,2,0,0
140,029,,152100,,,,,,,,6829,2267,29.2098315,-98.5374574,6829,4841,3304,60,102,102,5,1268,1988,0,4,0,0
140,029,,152201,,,,,,,,9868,3316,29.2071982,-98.4588926,9868,7361,4876,132,201,48,4,2100,2507,0,1,0,0
140,029,,152202,,,,,,,,5964,1884,29.1869042,-98.3927894,5964,4532,2852,100,107,20,1,1452,1432,3,3,1,0
140,029,,160100,,,,,,,,6217,2213,29.4088381,-98.5217808,6217,4683,2662,126,123,6,3,1763,1534,0,4,0,0
140,029,,160200,,,,,,,,2490,941,29.399944,-98.5183695,2490,1720,997,16,65,15,2,625,770,0,0,0,0
140,029,,160300,,,,,,,,4928,1855,29.3912299,-98.5263991,4928,2957,1700,32,70,11,1,1143,1971,0,3,0,0
140,029,,160400,,,,,,,,4682,1658,29.3903429,-98.5412402,4682,3159,1941,31,92,2,6,1087,1523,0,0,0,0
140,029,,160501,,,,,,,,3936,1289,29.4112778,-98.5387851,3936,2652,1477,186,65,79,1,844,1284,0,1,0,0
140,029,,160502,,,,,,,,3950,1381,29.4027445,-98.5393755,3950,2696,1660,79,63,18,1,875,1254,0,4,0,0
140,029,,160600,,,,,,,,4440,1541,29.4113725,-98.5537037,4440,3159,2043,37,57,19,2,1001,1281,0,0,0,0
140,029,,160701,,,,,,,,3187,1073,29.4063314,-98.5739064,3187,2181,1244,12,35,2,0,888,1006,0,2,0,0
140,029,,160702,,,,,,,,4972,2121,29.3962513,-98.5569566,4972,3423,2100,103,47,14,2,1157,1549,0,1,0,0
140,029,,160901,,,,,,,,2951,1011,29.367606,-98.546091,2951,2129,1196,14,64,7,0,848,822,0,5,0,0
140,029,,160902,,,,,,,,4144,1500,29.3695546,-98.5570405,4144,3074,1883,26,47,13,4,1101,1070,0,1,0,0
140,029,,161000,,,,,,,,3474,1291,29.3425496,-98.5700238,3474,2455,1381,82,28,21,5,938,1019,1,3,0,0
140,029,,161100,,,,,,,,8449,2736,29.3269538,-98.5762883,8449,5908,3280,69,120,43,10,2386,2541,0,8,2,0
140,029,,161200,,,,,,,,3934,1312,29.299477,-98.6037886,3934,2639,1520,132,48,31,4,904,1295,0,1,0,1
140,029,,161302,,,,,,,,5409,1555,29.333521,-98.6121389,5409,3878,2136,149,67,33,6,1487,1531,0,1,0,0
140,029,,161303,,,,,,,,4167,1167,29.3428267,-98.6067221,4167,2895,1707,69,74,8,1,1036,1272,2,2,0,0
140,029,,161304,,,,,,,,4738,1386,29.3453415,-98.5935539,4738,3449,2215,169,54,20,0,991,1289,0,2,0,0
140,029,,161400,,,,,,,,9755,506,29.3866431,-98.6178725,9755,9235,6189,2010,23,379,21,613,520,0,7,1,0
140,029,,161501,,,,,,,,7717,3137,29.3648482,-98.6073537,7717,5779,3232,373,114,56,17,1987,1938,3,3,1,0
140,029,,161503,,,,,,,,5515,1773,29.3558344,-98.6267718,5515,3983,2165,193,53,72,19,1481,1532,0,4,1,0
140,029,,161504,,,,,,,,4724,1433,29.3552605,-98.6170903,4724,3601,2076,171,46,25,0,1283,1123,0,3,0,0
140,029,,161600,,,,,,,,4809,1701,29.3991515,-98.5974264,4809,3214,1669,188,70,42,15,1230,1595,0,1,0,0
140,029,,161801,,,,,,,,3895,1608,29.3842018,-98.6478496,3895,2654,1570,230,34,48,8,764,1241,0,8,1,0
140,029,,161802,,,,,,,,9710,2915,29.3349742,-98.6579585,9710,6851,3719,700,148,197,23,2064,2859,3,14,0,0
140,029,,161901,,,,,,,,1247,476,29.308073,-98.6904808,1247,865,544,11,21,5,0,284,382,0,3,0,0
140,029,,161902,,,,,,,,15735,4419,29.3182348,-98.7631029,15735,11920,6667,1122,207,205,26,3693,3815,3,11,1,0
140,029,,162001,,,,,,,,2529,907,29.2598094,-98.6300606,2529,1767,1225,19,41,7,0,475,762,0,0,0,0
140,029,,162003,,,,,,,,5991,2008,29.2067245,-98.6312964,5991,4248,2823,51,67,27,0,1280,1743,1,11,0,0
140,029,,162004,,,,,,,,4477,1456,29.2515215,-98.6999037,4477,3011,1643,40,69,8,0,1251,1466,1,1,0,0
140,029,,170101,,,,,,,,3426,1266,29.4396522,-98.5198167,3426,2388,1283,74,66,0,1,964,1038,3,1,0,0
140,029,,170102,,,,,,,,3316,1315,29.4325252,-98.519528,3316,2012,955,43,51,1,4,958,1304,0,2,0,0
140,029,,170200,,,,,,,,4757,1878,29.4216623,-98.5208934,4757,2921,1563,79,98,16,2,1163,1836,0,3,0,0
140,029,,170300,,,,,,,,5546,1906,29.4218034,-98.5349833,5546,3633,1987,86,78,27,5,1450,1913,0,10,0,0
140,029,,170401,,,,,,,,4324,1537,29.4409473,-98.5316391,4324,3029,1517,269,70,40,2,1131,1295,0,2,0,0
140,029,,170402,,,,,,,,4639,1660,29.4342883,-98.5355357,4639,3175,1600,82,61,6,5,1421,1464,0,1,1,0
140,029,,170500,,,,,,,,4099,1706,29.4492455,-98.5273406,4099,2932,1771,66,42,42,0,1011,1167,0,2,0,0
140,029,,170600,,,,,,,,4189,1627,29.4519549,-98.5500507,4189,2814,1690,60,69,23,1,971,1375,1,2,0,0
140,029,,170700,,,,,,,,4460,1554,29.4432734,-98.550762,4460,2901,1600,41,104,12,2,1142,1559,1,4,0,0
140,029,,170800,,,,,,,,1521,563,29.4351384,-98.5479565,1521,1100,600,15,24,10,0,451,421,0,0,0,0
140,029,,170900,,,,,,,,4249,1377,29.4228064,-98.5483304,4249,2880,1790,101,50,3,2,934,1369,0,2,0,0
140,029,,171000,,,,,,,,4890,1763,29.4231609,-98.5596061,4890,3487,2070,47,56,7,8,1299,1403,1,1,0,0
140,029,,171100,,,,,,,,3438,1261,29.4224602,-98.5686161,3438,2436,1420,30,36,16,0,934,1002,5,0,1,0
140,029,,171200,,,,,,,,3949,1350,29.4364001,-98.5656413,3949,2694,1425,51,63,3,1,1151,1255,0,1,0,0
140,029,,171301,,,,,,,,2659,930,29.4454139,-98.5673926,2659,1771,968,19,47,2,8,727,888,0,0,0,0
140,029,,171302,,,,,,,,3841,1236,29.4537275,-98.5705465,3841,2507,1300,60,81,17,1,1048,1334,0,1,0,0
140,029,,171401,,,,,,,,4319,1326,29.441304,-98.5939349,4319,3228,1838,164,37,48,9,1132,1091,0,15,0,0
140,029,,171402,,,,,,,,5556,1712,29.443,-98.5819942,5556,3540,1850,77,89,20,3,1501,2016,4,4,3,0
140,029,,171501,,,,,,,,2563,906,29.4156577,-98.5812898,2563,1694,860,90,32,1,5,706,869,0,1,0,1
140,029,,171502,,,,,,,,4914,1696,29.4271258,-98.5800478,4914,3282,1612,333,71,46,1,1219,1632,2,1,2,0
140,029,,171601,,,,,,,,4284,1406,29.4183531,-98.6198536,4284,3073,1544,179,72,29,3,1246,1211,1,0,1,0
140,029,,171602,,,,,,,,4456,1498,29.4229398,-98.6080692,4456,3090,1568,337,103,211,4,867,1366,1,4,0,0
140,029,,171700,,,,,,,,8091,2762,29.4356221,-98.6260048,8091,5802,3200,622,135,113,11,1721,2289,2,9,0,0
140,029,,171801,,,,,,,,5301,1967,29.4131166,-98.6393742,5301,3834,2310,193,81,46,7,1197,1467,1,5,1,0
140,029,,171802,,,,,,,,6092,2335,29.4055402,-98.6352927,6092,4394,2312,288,103,58,11,1622,1698,5,12,0,0
140,029,,171903,,,,,,,,6750,2411,29.4069074,-98.6551074,6750,4985,2726,468,99,89,22,1581,1765,0,2,0,0
140,029,,171912,,,,,,,,6855,2500,29.4793032,-98.6874058,6855,4786,2722,568,71,262,6,1157,2069,0,0,0,0
140,029,,171913,,,,,,,,5184,1724,29.4237379,-98.6717674,5184,3674,1954,363,91,128,26,1112,1510,0,6,0,0
140,029,,171914,,,,,,,,5236,1727,29.4339755,-98.6811542,5236,3549,1962,365,51,143,14,1014,1687,0,0,0,0
140,029,,171915,,,,,,,,2095,728,29.4233968,-98.6839565,2095,1407,747,150,30,45,4,431,688,0,4,0,0
140,029,,171916,,,,,,,,10592,3342,29.422791,-98.6998498,10592,7408,4271,936,116,332,30,1723,3184,0,25,2,0
140,029,,171917,,,,,,,,8501,2814,29.4418568,-98.6996727,8501,5900,3602,652,102,201,15,1328,2601,1,8,1,0
140,029,,171918,,,,,,,,7898,3472,29.455666,-98.700478,7898,5755,3306,887,78,311,46,1127,2143,1,12,1,0
140,029,,171919,,,,,,,,6377,1960,29.3915743,-98.685098,6377,4338,2368,596,93,91,25,1165,2039,0,7,2,0
140,029,,171920,,,,,,,,9214,2835,29.4036291,-98.6745032,9214,6321,3486,700,122,173,9,1831,2893,2,14,0,0
140,029,,171921,,,,,,,,5691,1945,29.3954778,-98.7000893,5691,3725,1983,292,91,91,7,1261,1966,1,10,2,0
140,029,,171922,,,,,,,,5814,1879,29.4137587,-98.690938,5814,4159,2051,647,68,156,25,1212,1655,0,7,0,0
140,029,,171923,,,,,,,,9414,3831,29.4550334,-98.6510108,9414,6453,3526,1061,111,365,24,1366,2961,2,5,2,0
140,029,,171924,,,,,,,,7460,3368,29.4616828,-98.6767274,7460,5559,3179,975,70,433,28,874,1901,0,5,0,0
140,029,,171926,,,,,,,,3243,1872,29.4445229,-98.6447992,3243,2560,1422,434,37,174,10,483,683,4,0,1,0
140,029,,171927,,,,,,,,12053,5215,29.4293946,-98.6604246,12053,8731,4534,1576,145,460,34,1982,3322,1,8,1,0
140,029,,171928,,,,,,,,5480,1839,29.4714741,-98.6650822,5480,3600,2213,425,23,218,18,703,1880,0,6,0,0
140,029,,171929,,,,,,,,3785,1544,29.4648293,-98.655268,3785,2637,1529,312,58,122,4,612,1148,0,1,0,0
140,029,,172002,,,,,,,,30199,10021,29.4041314,-98.7598942,30199,22273,13383,3586,395,1003,108,3798,7926,3,43,1,0
140,029,,172003,,,,,,,,6416,2067,29.4386563,-98.7237165,6416,4626,3023,641,68,188,19,687,1790,0,4,2,0
140,029,,172004,,,,,,,,10601,3975,29.4937936,-98.7632605,10601,8069,5429,1024,103,577,23,913,2532,6,22,3,0
